match_id,match_string
2428,"A-49-SP-1-46-47-0:01:15-R-X-FHN,A-32-XSP-1-47-X-0:01:15-X-X-FHN,A-32-DC-0-47-X-0:01:15-R-X-FHN,A-25-SP-1-48-57-0:01:17-R-X-FHN,A-32-XSP-1-57-X-0:01:17-X-X-FHN,A-32-SP-1-57-67-0:01:21-R-X-FHN,A-44-XSP-1-67-X-0:01:21-X-X-FHN,A-44-SP-1-67-75-0:01:24-R-X-FHN,A-41-XSP-1-75-X-0:01:24-X-X-FHN,A-41-PC-2-75-55-0:01:26-R-X-FHN,A-41-SP-0-55-44-0:01:28-R-X-FHN,B-6-PC-1-37-26-0:01:29-R-X-FHN,B-6-SP-1-26-35-0:01:31-R-X-FHN,B-9-XSP-1-35-X-0:01:31-X-X-FHN,B-9-LP-0-35-12-0:01:31-R-X-FHN,A-1-LP-1-50-9-0:01:42-R-GK-FHN,A-35-XLP-1-9-X-0:01:42-X-X-FHN,A-35-LP-0-9-16-0:01:46-R-X-FHN,B-7-IN-1-72-X-0:01:47-R-X-FHN,A-35-XIN-1-9-X-0:01:47-X-X-FHN,A-35-LP-0-9-44-0:01:51-R-X-FHN,B-7-PR-1-73-X-0:01:54-R-X-FHN,A-35-XPR-1-8-X-0:01:54-X-X-FHN,B-6-IN-1-37-X-0:01:53-R-X-FHN,A-35-XIN-1-44-X-0:01:53-X-X-FHN,B-6-PC-2-37-35-0:01:56-R-X-FHN,A-49-GD-1-46-X-0:01:57-R-X-FHN,B-6-XGD-1-35-X-0:01:57-X-X-FHN,B-6-GD-0-35-X-0:01:57-X-X-FHN,A-49-XGD-0-46-X-0:01:57-X-X-FHN,A-49-SP-0-46-65-0:01:57-R-X-FHN,B-8-SP-1-16-27-0:01:58-R-X-FHN,B-6-XSP-1-27-X-0:01:58-X-X-FHN,B-6-SP-1-27-39-0:01:59-R-X-FHN,B-3-XSP-1-39-X-0:01:59-X-X-FHN,B-3-SP-1-39-40-0:02:02-R-X-FHN,B-1-XSP-1-40-X-0:02:02-X-X-FHN,A-49-PR-1-33-X-0:02:09-R-X-FHN,B-3-XPR-1-48-X-0:02:09-X-X-FHN,B-1-LP-1-40-06-0:02:09-R-X-FHN,B-8-XLP-1-06-X-0:02:09-X-X-FHN,B-8-PC-1-06-05-0:02:16-R-X-FHN,B-8-LP-1-05-36-0:02:22-R-X-FHN,B-10-XLP-1-36-X-0:02:22-X-X-FHN,B-10-PC-1-36-46-0:02:22-R-X-FHN,B-10-LP-1-46-77-0:02:29-R-X-FHN,B-4-XLP-1-77-X-0:02:29-X-X-FHN,B-4-PC-1-77-67-0:02:29-R-X-FHN,B-4-LP-1-67-38-0:02:31-R-X-FHN,B-3-XLP-1-38-X-0:02:31-X-X-FHN,B-3-SP-1-38-18-0:02:32-R-X-FHN,B-2-XSP-1-18-X-0:02:32-X-X-FHN,B-2-SP-1-18-37-0:02:34-R-X-FHN,B-6-XSP-1-37-X-0:02:34-X-X-FHN,A-41-PR-0-62-X-0:02:35-R-X-FHN,B-2-XPR-0-19-X-0:02:35-X-X-FHN,B-6-LP-1-37-07-0:02:35-R-X-FHN,B-2-XLP-1-07-X-0:02:35-X-X-FHN,B-2-DC-0-07-X-0:02:39-R-X-FHN,A-44-SP-1-65-53-0:02:38-R-X-FHN,A-49-XSP-1-53-X-0:02:38-X-X-FHN,A-49-DR-1-53-X-0:02:41-R-X-FHN,B-3-XDR-1-28-X-0:02:41-X-X-FHN,A-49-DC-0-53-X-0:02:43-R-X-FHN,B-10-PC-3-38-09-0:02:43-R-X-FHN,B-10-SP-1-09-30-0:02:48-R-X-FHN,B-3-XSP-1-30-X-0:02:48-X-X-FHN,A-41-PR-0-73-X-0:02:50-R-X-FHN,B-10-XPR-0-8-X-0:02:50-X-X-FHN,B-3-PC-1-30-30-0:02:50-R-X-FHN,B-3-LP-1-30-60-0:02:51-R-X-FHN,B-4-XLP-1-60-X-0:02:51-X-X-FHN,A-49-PR-0-51-X-0:02:51-R-X-FHN,B-3-XPR-0-30-X-0:02:51-X-X-FHN,B-4-LP-0-60-36-0:02:51-R-X-FHN,A-43-PR-1-21-X-0:02:55-R-X-FHN,B-4-XPR-1-60-X-0:02:55-X-X-FHN,A-25-IN-1-45-X-0:02:55-R-X-FHN,B-4-XIN-1-36-X-0:02:55-X-X-FHN,A-25-SP-1-45-37-0:02:55-R-X-FHN,A-35-XSP-1-37-X-0:02:55-X-X-FHN,A-35-LP-1-37-74-0:02:56-R-X-FHN,A-41-XLP-1-74-X-0:02:56-X-X-FHN,A-41-DC-0-75-X-0:03:00-R-X-FHN,B-8-PR-1-06-X-0:03:00-R-X-FHN,A-41-XPR-1-75-X-0:03:00-X-X-FHN,A-44-SP-1-65-53-0:03:01-R-X-FHN,A-49-XSP-1-53-X-0:03:01-X-X-FHN,A-49-DC-0-53-X-0:03:03-R-X-FHN,B-2-SP-1-28-39-0:03:06-R-X-FHN,B-3-XSP-1-39-X-0:03:06-X-X-FHN,B-3-PC-1-39-49-0:03:06-R-X-FHN,B-3-SP-1-49-50-0:03:08-R-X-FHN,B-1-XSP-1-50-X-0:03:08-X-X-FHN,B-1-LP-1-50-37-0:03:08-R-X-FHN,B-6-XLP-1-37-X-0:03:08-X-X-FHN,B-6-PC-1-37-28-0:03:12-R-X-FHN,A-41-ST-0-53-X-0:03:15-R-X-FHN,B-6-XST-0-28-X-0:03:15-X-X-FHN,B-6-SP-1-28-49-0:03:15-R-X-FHN,B-3-XSP-1-49-X-0:03:15-X-X-FHN,B-3-PC-1-49-39-0:03:16-R-X-FHN,B-3-LP-0-39-64-0:03:22-R-X-FHN,A-35-IN-1-17-X-0:03:24-R-X-FHN,B-3-XIN-1-64-X-0:03:24-X-X-FHN,A-35-PC-1-17-7-0:03:27-R-X-FHN,A-35-SP-1-7-5-0:03:27-R-X-FHN,A-14-XSP-1-5-X-0:03:27-X-X-FHN,B-7-PR-0-73-X-0:03:27-R-X-FHN,A-35-XPR-0-8-X-0:03:27-X-X-FHN,A-14-DC-0-7-X-0:03:27-R-X-FHN,B-10-PR-1-74-X-0:03:30-R-X-FHN,A-14-XPR-1-7-X-0:03:30-X-X-FHN,B-4-SP-0-76-77-0:03:31-R-X-FHN,A-43-PC-1-4-13-0:03:34-R-X-FHN,A-43-C-0-13-42-0:03:34-R-X-FHN,B-3-IN-2-59-X-0:03:36-R-X-FHN,A-43-XIN-2-22-X-0:03:36-X-X-FHN,B-3-DC-0-59-X-0:03:35-R-X-FHN,A-32-DC-0-33-X-0:03:39-R-X-FHN,B-10-DC-0-48-X-0:03:40-R-X-FHN,A-32-LP-1-33-4-0:03:40-R-X-FHN,A-14-XLP-1-4-X-0:03:40-X-X-FHN,A-14-PC-1-4-14-0:03:41-R-X-FHN,A-14-SP-0-14-12-0:03:44-R-X-FHN,B-4-PR-1-67-X-0:03:45-R-X-FHN,A-14-XPR-1-14-X-0:03:45-X-X-FHN,B-3-IN-2-69-X-0:03:45-R-X-FHN,A-14-XIN-2-12-X-0:03:45-X-X-FHN,B-3-DC-0-69-X-0:03:45-R-X-FHN,A-14-SP-1-13-3-0:03:47-R-X-FHN,A-43-XSP-1-3-X-0:03:47-X-X-FHN,A-43-SP-1-3-12-0:03:48-R-X-FHN,A-14-XSP-1-12-X-0:03:48-X-X-FHN,A-14-SP-0-12-22-0:03:52-R-X-FHN,B-4-PC-1-59-58-0:03:54-R-X-FHN,B-4-SP-1-58-37-0:03:56-R-X-FHN,B-10-XSP-1-37-X-0:03:56-X-X-FHN,B-10-PC-1-37-36-0:03:59-R-X-FHN,B-10-LP-1-36-13-0:04:01-R-X-FHN,B-8-XLP-1-13-X-0:04:01-X-X-FHN,B-8-SP-2-13-33-0:04:02-R-X-FHN,B-6-XSP-2-33-X-0:04:02-X-X-FHN,B-6-LS-1-33-31-0:04:08-R-X-FHN,A-1-GS-1-50-X-0:04:08-X-X-FHN,A-1-GT-2-50-65-0:04:11-R-X-FHN,A-41-XGT-2-65-X-0:04:11-X-X-FHN,A-41-DC-0-65-X-0:04:16-R-X-FHN,B-8-SP-1-26-36-0:04:18-R-X-FHN,B-6-XSP-1-36-X-0:04:18-X-X-FHN,B-6-SP-1-36-44-0:04:19-R-X-FHN,B-9-XSP-1-44-X-0:04:19-X-X-FHN,B-9-SP-3-44-23-0:04:21-R-X-FHN,B-6-XSP-3-23-X-0:04:21-X-X-FHN,B-6-LS-4-23-31-0:04:22-L-X-FHN,A-1-GS-0-50-X-0:04:22-X-X-FHN,A-49-SP-1-46-47-0:04:34-R-X-FHN,A-32-XSP-1-47-X-0:04:34-X-X-FHN,A-32-SP-1-47-49-0:04:37-R-X-FHN,A-35-XSP-1-49-X-0:04:37-X-X-FHN,A-35-SP-1-49-47-0:04:39-R-X-FHN,A-32-XSP-1-47-X-0:04:39-X-X-FHN,A-32-SP-1-47-68-0:04:39-R-X-FHN,A-44-XSP-1-68-X-0:04:39-X-X-FHN,A-44-SP-0-68-76-0:04:41-R-X-FHN,B-8-THW-1-04-17-0:04:49-R-X-FHN,B-2-XTHW-1-17-X-0:04:49-X-X-FHN,B-2-LP-1-17-40-0:04:51-R-X-FHN,B-1-XLP-1-40-X-0:04:51-X-X-FHN,B-1-LP-1-40-47-0:04:57-R-X-FHN,B-10-XLP-1-47-X-0:04:57-X-X-FHN,B-10-PC-1-47-46-0:05:00-R-X-FHN,B-10-LP-1-46-11-0:05:02-R-X-FHN,B-8-XLP-1-11-X-0:05:02-X-X-FHN,B-8-C-0-11-42-0:05:07-L-X-FHN,A-14-PC-1-7-16-0:05:12-R-X-FHN,A-14-SP-0-16-14-0:05:13-R-X-FHN,B-4-IN-2-67-X-0:05:14-R-X-FHN,A-14-XIN-2-14-X-0:05:14-X-X-FHN,B-4-PC-1-67-57-0:05:14-R-X-FHN,B-4-LP-0-57-25-0:05:17-R-X-FHN,A-32-DC-0-45-X-0:05:17-R-X-FHN,B-2-PC-1-26-25-0:05:18-R-X-FHN,B-2-LS-0-25-31-0:05:20-R-X-FHN,A-41-PR-1-56-X-0:05:21-R-X-FHN,B-2-XPR-1-25-X-0:05:21-X-X-FHN,A-1-SP-1-50-58-0:05:23-R-GK-FHN,A-35-XSP-1-58-X-0:05:23-X-X-FHN,A-35-DC-0-58-X-0:05:31-R-X-FHN,B-9-SP-2-43-23-0:05:32-R-X-FHN,B-8-XSP-2-23-X-0:05:32-X-X-FHN,B-8-PC-1-23-33-0:05:35-R-X-FHN,B-8-LS-0-33-31-0:05:35-L-X-FHN,A-1-LP-0-50-15-0:05:45-R-GK-FHN,B-4-GD-1-66-X-0:05:50-R-X-FHN,A-14-XGD-1-15-X-0:05:50-X-X-FHN,A-14-GD-0-15-X-0:05:50-X-X-FHN,B-4-XGD-0-66-X-0:05:50-X-X-FHN,B-4-IN-1-66-X-0:05:50-R-X-FHN,A-1-XIN-1-15-X-0:05:50-X-X-FHN,B-4-SP-1-66-57-0:05:50-R-X-FHN,B-10-XSP-1-57-X-0:05:50-X-X-FHN,B-10-DC-0-57-X-0:05:51-R-X-FHN,A-49-SP-1-44-24-0:05:53-R-X-FHN,A-32-XSP-1-24-X-0:05:53-X-X-FHN,A-32-DR-1-24-X-0:05:56-R-X-FHN,B-10-XDR-1-57-X-0:05:56-X-X-FHN,A-32-PC-1-24-33-0:05:56-R-X-FHN,B-3-ST-2-38-X-0:06:00-R-X-FHN,A-32-XST-2-43-X-0:06:00-X-X-FHN,B-6-SP-1-38-47-0:05:59-R-X-FHN,B-10-XSP-1-47-X-0:05:59-X-X-FHN,B-10-PC-1-47-46-0:06:02-R-X-FHN,B-10-SP-0-46-64-0:06:04-R-X-FHN,A-25-IN-2-17-X-0:06:04-R-X-FHN,B-10-XIN-2-64-X-0:06:04-X-X-FHN,A-25-SP-1-17-25-0:06:05-R-X-FHN,A-14-XSP-1-25-X-0:06:05-X-X-FHN,B-7-PR-0-64-X-0:06:13-R-X-FHN,A-25-XPR-0-17-X-0:06:13-X-X-FHN,A-14-SP-1-15-7-0:06:13-R-X-FHN,A-25-XSP-1-7-X-0:06:13-X-X-FHN,A-25-SP-1-7-27-0:06:09-R-X-FHN,A-32-XSP-1-27-X-0:06:09-X-X-FHN,A-32-LP-1-27-74-0:06:12-R-X-FHN,A-41-XLP-1-74-X-0:06:12-X-X-FHN,A-41-PC-3-74-61-0:06:15-R-X-FHN,B-2-PR-0-07-X-0:06:19-R-X-FHN,A-41-XPR-0-74-X-0:06:19-X-X-FHN,A-41-C-0-61-31-0:06:19-R-X-FHN,B-1-SP-1-40-58-0:06:26-R-GK-FHN,B-10-XSP-1-58-X-0:06:26-X-X-FHN,B-10-PC-1-58-57-0:06:29-R-X-FHN,B-10-SP-0-57-65-0:06:32-R-X-FHN,A-43-PR-1-24-X-0:06:32-R-X-FHN,B-10-XPR-1-57-X-0:06:32-X-X-FHN,A-14-SP-1-15-14-0:06:32-R-X-FHN,A-43-XSP-1-14-X-0:06:32-X-X-FHN,A-43-PC-3-14-11-0:06:35-R-X-FHN,A-43-DC-0-11-X-0:06:42-R-X-FHN,B-4-PR-1-70-X-0:06:42-R-X-FHN,A-43-XPR-1-11-X-0:06:42-X-X-FHN,B-4-PC-1-70-69-0:06:42-R-X-FHN,B-4-SP-1-69-77-0:06:44-R-X-FHN,B-7-XSP-1-77-X-0:06:44-X-X-FHN,B-7-PC-3-77-72-0:06:44-R-X-FHN,B-7-C-0-72-32-0:06:53-R-X-FHN,A-25-IN-2-19-X-0:06:54-R-X-FHN,B-7-XIN-2-62-X-0:06:54-X-X-FHN,B-7-C-1-71-32-0:06:57-R-CN-FHN,B-9-XC-1-32-X-0:06:57-X-X-FHN,A-35-CL-0-39-X-0:07:04-R-X-FHN,B-9-PC-2-32-51-0:07:04-R-X-FHN,B-9-SP-1-51-62-0:07:07-R-X-FHN,B-7-XSP-1-62-X-0:07:07-X-X-FHN,A-35-PR-0-30-X-0:07:07-R-X-FHN,B-9-XPR-0-51-X-0:07:07-X-X-FHN,B-7-C-0-62-32-0:07:07-R-X-FHN,A-35-IN-2-39-X-0:07:10-R-X-FHN,B-7-XIN-2-42-X-0:07:10-X-X-FHN,A-14-CL-2-19-X-0:07:11-R-X-FHN,B-4-THW-1-72-53-0:07:19-R-X-FHN,B-10-XTHW-1-53-X-0:07:19-X-X-FHN,B-10-PC-1-62-62-0:07:23-R-X-FHN,B-10-DC-0-62-X-0:07:25-R-X-FHN,A-14-PR-1-19-X-0:07:26-R-X-FHN,B-10-XPR-1-62-X-0:07:26-X-X-FHN,A-14-PC-1-19-20-0:07:26-R-X-FHN,A-14-LP-0-20-17-0:07:28-R-X-FHN,B-10-IN-1-63-X-0:07:30-R-X-FHN,A-14-XIN-1-18-X-0:07:30-X-X-FHN,B-7-SP-1-62-62-0:07:30-R-X-FHN,B-10-XSP-1-62-X-0:07:30-X-X-FHN,B-10-C-2-61-32-0:07:32-R-X-FHN,B-9-XC-2-32-X-0:07:32-X-X-FHN,B-9-H-0-32-31-0:07:34-R-X-FHN,A-1-LP-0-49-55-0:07:46-R-GK-FHN,B-6-IN-1-26-X-0:07:49-R-X-FHN,A-1-XIN-1-55-X-0:07:49-X-X-FHN,B-6-DC-0-26-X-0:07:50-R-X-FHN,A-44-SP-1-66-74-0:07:50-R-X-FHN,A-41-XSP-1-74-X-0:07:50-X-X-FHN,A-41-PC-2-74-72-0:07:52-R-X-FHN,A-41-DC-0-73-X-0:08:00-R-X-FHN,B-2-PR-1-08-X-0:08:00-R-X-FHN,A-41-XPR-1-73-X-0:08:00-X-X-FHN,B-4-THW-1-08-37-0:08:03-R-X-FHN,B-10-XTHW-1-37-X-0:08:03-X-X-FHN,B-10-PC-1-37-36-0:08:08-R-X-FHN,B-10-LP-1-36-13-0:08:08-R-X-FHN,B-8-XLP-1-13-X-0:08:08-X-X-FHN,B-8-SP-0-13-33-0:08:14-R-X-FHN,A-44-IN-2-58-X-0:08:15-R-X-FHN,B-8-XIN-2-23-X-0:08:15-X-X-FHN,B-8-SP-2-13-34-0:08:15-R-X-FHN,B-10-XSP-2-34-X-0:08:15-X-X-FHN,B-10-LS-0-34-31-0:08:18-R-X-FHN,A-1-SP-1-49-69-0:08:38-L-GK-FHN,A-35-XSP-1-69-X-0:08:38-X-X-FHN,A-35-SP-1-69-49-0:08:39-R-X-FHN,A-1-XSP-1-49-X-0:08:39-X-X-FHN,A-1-LP-1-49-9-0:08:40-R-X-FHN,A-25-XLP-1-9-X-0:08:40-X-X-FHN,A-25-SP-1-9-7-0:08:42-R-X-FHN,A-14-XSP-1-7-X-0:08:42-X-X-FHN,A-14-PC-1-7-16-0:08:46-R-X-FHN,A-14-SP-1-16-24-0:08:48-R-X-FHN,A-32-XSP-1-24-X-0:08:48-X-X-FHN,A-32-DC-0-24-X-0:08:49-R-X-FHN,B-3-SP-1-58-50-0:08:52-R-X-FHN,B-1-XSP-1-50-X-0:08:52-X-X-FHN,B-1-DR-1-50-X-0:08:52-R-X-FHN,A-32-XDR-1-31-X-0:08:52-X-X-FHN,B-1-PC-1-50-60-0:08:54-R-X-FHN,B-1-LP-0-60-66-0:08:55-R-X-FHN,A-14-IN-1-15-X-0:08:59-R-X-FHN,B-1-XIN-1-66-X-0:08:59-X-X-FHN,A-14-DC-0-15-X-0:09:00-R-X-FHN,B-4-PC-1-66-56-0:09:00-R-X-FHN,B-4-SP-0-56-64-0:09:02-R-X-FHN,A-14-IN-1-17-X-0:09:02-R-X-FHN,B-4-XIN-1-64-X-0:09:02-X-X-FHN,A-14-PC-1-17-28-0:09:02-R-X-FHN,A-14-LP-0-28-54-0:09:05-R-X-FHN,B-6-IN-1-27-X-0:09:07-R-X-FHN,A-14-XIN-1-54-X-0:09:07-X-X-FHN,B-6-PC-1-27-26-0:09:07-R-X-FHN,B-6-SP-1-26-45-0:09:09-R-X-FHN,B-9-XSP-1-45-X-0:09:09-X-X-FHN,B-9-LP-1-45-13-0:09:10-R-X-FHN,B-8-XLP-1-13-X-0:09:10-X-X-FHN,B-8-PC-1-13-12-0:09:14-R-X-FHN,B-8-C-0-12-42-0:09:19-R-X-FHN,A-44-PR-1-69-X-0:09:19-R-X-FHN,B-8-XPR-1-12-X-0:09:19-X-X-FHN,A-35-CL-2-49-X-0:09:19-R-X-FHN,A-49-PC-3-47-43-0:09:23-R-X-FHN,A-49-DR-1-43-X-0:09:27-R-X-FHN,B-3-XDR-1-38-X-0:09:27-X-X-FHN,A-49-PC-1-43-53-0:09:28-R-X-FHN,A-49-LS-1-53-31-0:09:30-R-X-FHN,B-1-GS-1-50-X-0:09:30-X-X-FHN,B-1-GT-1-40-20-0:09:37-R-X-FHN,B-3-XGT-1-20-X-0:09:37-X-X-FHN"
